temp,quantity,pressure,weight,time,delay,energy
40,16,4.298613812,4.55749101,5.120852756,2.67,83
42,16,0.9526589725,4.524270797,5.692204263,0.7,62
29,4,1.64275722,4.239961748,3.896100587,3.3,134
40,16,1.156989834,6.150936191,4.361753845,2.33,75
31,7,1.207576311,4.097555477,3.416101137,2,109
35,10,1.227731057,9.306306628,9.675786336,3,152
62,36,1.053540387,6.181276841,6.04484972,2.4,83
51,26,1.989833737,7.454037258,6.854311966,1.8,52
32,6,2.985209356,5.991722259,7.47877178,2,31
27,3,1.175529131,5.597133015,5.698933239,2.7,135
62,37,3.134606339,4.690214513,5.945749301,0.9,98
66,41,1.001761236,4.593489389,3.974759561,0.6,14
53,27,2.175864147,7.304002199,6.40478022,2.6,64
49,25,1.469098709,3.464643948,1.686031713,6.8,109
65,40,1.427636686,5.498683483,5.722679872,1.3,118
30,5,1.368518449,5.438060633,5.886005982,2.2,80
60,34,0.8757596652,3.448776385,3.184536392,1.4,51
30,6,1.228210871,6.914320745,9.290665073,3.8,115
54,28,1.282447008,5.847491221,4.819548642,2.4,83
54,28,1.205845477,4.338624459,4.954771487,0.3,90
37,12,1.074648125,5.467146738,6.349673157,1.7,28
32,7,1.199992633,7.683182553,8.041257054,2.5,82
51,27,0.8292790148,4.844563969,3.48100931,0.4,24
46,22,1.78280529,7.585894502,8.62952033,1.7,71
41,17,0.7620417396,3.598706091,2.373730165,0.3,80
62,36,1.402214075,5.577859737,6.636554443,1.7,109
54,28,1.3666025,7.475695728,7.971504588,2.9,140
52,27,1.654467906,5.364172144,6.879035576,0.2,39
51,25,1.347372343,3.186320549,-0.06787770927,1.2,39
24,-2,1.939442342,4.570882413,5.495241136,2.4,50
61,35,0.8486520358,5.08299014,5.137871028,0.3,31
55,25,0.7975824768,10.78995194,11.99338615,1,35
37,11,3.575452706,8.69051207,7.227756099,0.2,44
64,38,0.8061416984,5.617710666,3.974067967,0.5,35
34,8,1.209572445,8.191305161,6.362925079,0.3,20
31,7,0.8031870666,7.859403478,6.628802328,0.7,10
42,18,1.457627384,1.840316495,3.633761951,2,83
47,22,0.7379665588,6.210007334,5.013264981,8.8,203
29,5,2.21305071,9.909762101,9.319596229,0.8,84
34,8,0.702631502,8.081366772,7.621869852,0.8,41
36,11,3.715709393,3.882404236,3.712808603,7.8,164
34,10,1.180579891,6.525317126,9.120365697,6.5,152
26,2,2.509484186,7.546349187,6.4663635,1.6,62
48,24,3.02880685,6.638976953,6.112876035,1,12
47,23,0.7385003369,6.947569442,3.899846452,0.6,28
39,13,1.169181873,5.42044713,3.682463751,2,52
62,37,1.093889601,6.998546991,6.603018252,1.3,19
34,9,2.28220459,7.587845949,7.90250305,1.3,35
43,19,0.8027484656,4.923899335,7.3019238,0.3,28
55,30,1.45370715,2.645816972,6.647024866,2,70
65,40,1.410358613,4.165322629,1.945626656,0.9,140
26,0,1.40136409,6.922844867,7.625358106,2.3,102
57,27,0.9593946656,3.752931924,4.844919423,2,50
32,7,1.725627369,2.710936589,2.846311215,2.3,61
35,9,1.044576234,6.950210003,7.226422905,3.7,188
63,33,0.8673726083,4.731075072,7.597404593,9,178
49,25,1.257612593,3.983466875,3.975344717,0.9,44
23,-1,3.293575526,5.012484511,4.037635135,1,12
30,6,1.010094858,6.689165627,7.017925776,3.4,69
43,19,1.650396751,8.03646062,8.096236706,5,132
39,14,1.504621987,3.048521364,3.682562433,3.9,128
31,6,0.9802211997,2.39718617,3.20226798,0.8,44
65,39,2.578554948,3.932002392,6.732295919,0.5,44
34,8,0.8359417169,7.280414843,8.558743898,2,34
37,12,2.082327997,5.499787414,6.127899455,3.9,132
62,38,4.994958427,2.248135634,1.30214189,2.1,158
33,9,0.8897748262,3.636287334,2.204584264,0.1,83
48,22,2.564302649,5.17750146,3.522346469,1.4,28
33,9,3.184918269,5.000502574,3.544056485,2.2,131
45,19,1.915015501,8.44276705,6.128267918,0.5,31
44,19,0.7825818401,6.319831526,4.327764686,0,40
37,11,2.889894076,4.691790577,3.687950571,1.8,71
31,5,1.042536648,10.58855805,8.526589965,2,42
56,31,0.8715151353,4.241399099,4.891303264,0.1,35
30,4,1.684744098,3.153473975,4.054067837,0.2,81
61,35,0.7017426951,7.621376729,8.978064164,2,91
32,7,1.057110468,5.62847753,6.173343843,5.2,129
51,27,0.8238583155,4.805678725,6.672668305,2.7,75
26,1,2.476959978,7.028318144,7.603920149,0.6,54
31,5,1.621236707,8.678381852,7.724962122,1.5,43
43,18,1.389982885,5.137556272,4.866931616,1.1,94
57,32,1.794972276,8.616233907,8.252147516,1.3,84
42,18,0.9481440176,9.873375642,8.995576232,2,34
48,23,3.062860171,3.303538444,5.491843331,0.8,15
46,21,0.7606809057,5.379997039,5.567111706,3.8,99
33,7,0.933240142,3.404756516,3.177930172,0.4,15
45,21,4.141037057,7.476475585,8.018671191,2,83
31,6,1.166496183,8.988362082,9.343172402,1.8,83
42,18,1.331762896,8.020483342,8.119973726,1.7,143
56,30,1.13267214,4.559198912,4.707604418,2.6,81
63,39,0.7446860956,2.959312108,2.039578018,1.9,39
42,18,0.7188066901,6.824346016,6.996494662,0.4,158
50,24,3.424561858,11.30439422,10.85976232,1.4,62
31,6,1.967716244,1.219059309,3.408628142,0.1,64
65,40,0.9352505807,10.26291879,7.388039182,1.5,29
60,34,0.9096355374,5.268509539,5.794944429,2.5,64
34,10,0.9164088029,7.020436752,5.940485565,0.7,21
62,32,2.232050293,5.38008308,5.595833079,2.8,142
56,30,0.7655764989,6.579722849,6.52903176,2.5,64
51,25,1.183677701,4.383644228,2.977662639,1.8,40
44,19,2.71630712,6.773469545,7.259098876,2.7,61
41,16,0.7617432136,5.648714486,6.277538467,0.3,44
43,16,0.9565616389,6.40182724,5.285316653,2.67,78
25,0,1.670199948,8.138327428,7.309244374,0.9,25
40,16,0.81323559,2.670094914,2.642106569,1.9,125
53,29,2.544238564,4.221838581,2.261818303,1,63
54,30,1.217536113,6.408768295,5.302839154,1.6,54
36,12,0.7363174458,6.149761664,5.866320564,0,92
26,2,1.469740324,7.638663053,6.734692391,0.6,119
35,11,1.789238684,7.178432727,7.485516149,2.4,40
29,4,3.847622227,6.3022998,4.486069525,1,41
35,11,0.9781876813,3.37087157,3.463360127,0,81
28,4,2.306260058,4.806251156,6.804385636,2.5,101
48,24,3.013991014,7.364274763,7.587558192,0.5,25
46,20,1.347230767,4.158106971,5.241493227,1.5,55
31,7,1.615600194,8.001526617,9.745938007,2.1,43
40,16,3.482041149,3.978596985,5.287315697,1.8,98
27,1,1.741602386,0.6697018705,2.116995765,2.3,112
32,2,2.190489367,3.223677758,3.422578207,4,69
67,43,1.116174669,7.043236428,6.629343636,1.7,79
24,-2,3.877403087,7.776261399,7.37354086,7.2,118
45,18,1.594643257,6.727975508,4.873816778,2.67,81
26,0,0.9591054139,6.069072661,5.756307129,0.1,19
42,17,1.847147233,2.767093984,4.099061322,2.9,139
65,40,2.957478795,7.15409283,6.043395527,0.5,63
59,33,1.943633231,8.097492118,7.758963895,1.4,102
30,5,0.7274898111,6.361230943,5.84379199,1.7,40
32,6,0.927451281,8.173219078,7.239103622,0.3,44
36,12,0.9262188445,9.610126405,8.198430525,2,59
48,24,1.249375731,5.126509032,3.037421332,6.67,224
56,31,1.073885848,3.5027569,0.436477446,2.3,64
44,20,1.401621385,2.406045416,2.320539545,3.3,129
60,34,1.547573894,12.80353876,11.94345081,1.4,43
51,27,0.9632662149,4.518771277,3.67818484,0.4,12
34,10,0.9853428413,6.921256469,7.071925473,2.6,53
45,21,5.048915222,9.566593495,9.863334443,2.1,39
47,23,1.038332751,4.068725037,6.264701789,0,65
29,5,1.491532639,8.293000227,7.428361902,0.4,18
52,28,1.4718857,8.898600962,8.210791129,1.6,55
61,35,1.730823942,5.370240023,6.873276551,2.5,60
40,14,1.854515347,8.775725157,9.697038908,0.3,42
24,0,0.7888288107,4.473109761,3.989119385,0.1,44
33,7,1.293573937,6.776759562,8.85615162,1.3,111
33,8,1.932492802,3.827121045,3.468344521,1,62
52,26,0.7067957627,9.338138752,8.106151933,0.8,44
40,14,2.299135453,4.874670174,4.616712051,1.5,69
45,20,0.9165640046,4.651655149,2.565414546,0.8,62
27,3,1.479271586,5.716612639,4.281486741,1.8,35
38,13,0.8735786756,6.30295517,6.875563994,2.8,91
50,26,5.755640527,3.760344191,4.811079851,0.2,12
41,15,3.858006366,7.766513372,5.272923596,0.1,89
60,34,0.9520224001,5.917085382,4.926491272,1.7,65
64,34,1.993046957,4.88674165,4.75585286,4.5,179
34,8,2.267838457,6.182043672,7.186046883,1.5,82
30,6,1.42055571,6.036445162,5.545838768,1.2,48
31,4,0.8354287433,8.73387474,6.814496047,1.5,20
41,15,1.298329481,7.571649994,8.412592882,2.8,91
61,37,0.7999221655,5.787550967,5.805123407,6,122
42,18,0.7803237861,6.332207049,3.798834065,1.4,22
48,23,0.8681363081,7.883108266,6.709272632,1.3,43
59,34,3.163064053,9.238141828,8.978802659,1.7,38
57,33,3.038993001,2.662814803,4.021767089,2.67,61
37,13,1.792345856,10.05585817,8.019836501,0.4,33
53,27,1.47464733,6.375235666,7.368241074,2.9,145
53,27,1.03097619,8.19016374,5.745452909,1,170
26,2,1.607237544,5.838362094,4.658785911,0.7,55
39,14,1.743053999,7.601659198,8.592627007,2.5,40
35,11,3.050769615,6.581577177,7.957002566,0,68
59,33,2.587686738,4.319780428,5.417439361,2.5,53
43,18,1.297443114,6.993007362,5.745902894,0.8,63
39,15,1.503732499,10.29505531,9.584179363,2.2,123
49,24,0.9161406518,7.46969707,8.051599896,0,13
47,23,3.068959834,9.756622921,7.996868364,0.2,12
41,17,3.141399134,5.085249315,4.889672714,2.5,53
57,33,1.263620157,6.49303182,6.986590429,2.7,79
42,17,4.391717889,7.378356017,7.276479493,0.1,89
61,36,1.989273012,2.666376114,4.228650467,9.3,188
56,26,2.307617505,4.436002266,5.024007904,1.4,62
29,3,1.432728794,8.169047244,7.953126638,5.6,123
25,-1,1.857552282,4.314544573,3.011654726,2.4,40
32,8,1.389646294,4.34383267,3.908847041,5,119
37,12,1.610812812,5.558477593,5.192650939,3.1,123
31,5,1.061624125,8.455202121,6.803473721,0.4,23
38,14,1.032431748,10.5775163,11.23578377,1.5,62
40,14,1.743627846,7.960644748,7.774700886,2.1,69
61,36,1.479035096,6.413720115,8.703533575,3.9,124
50,26,0.7652177516,9.053571105,9.717560061,0.1,52
32,7,0.7605520954,5.395155815,6.951760352,3.1,134
62,36,2.322615024,4.658171385,4.590174283,0.8,58
62,37,1.345256265,5.381730653,6.077026173,0.5,45
40,15,1.208287602,8.777763648,6.746102476,1.1,75
59,34,0.8520856623,6.008266273,7.50839181,0.4,23
43,19,0.7915236372,1.387917883,2.080927724,1.3,123
62,37,1.408635847,4.749216586,6.141491094,2.2,48
48,22,1.046764464,3.404681293,3.441246025,0.3,145
29,5,2.177445103,7.605213249,7.463612477,1,31
58,32,0.7704018053,5.778709531,6.289200936,2.2,38
43,18,1.996192591,9.582278466,9.003574679,1.9,78
39,15,1.908211706,4.658197491,5.484568301,1.9,94
33,7,0.7498108745,5.901646831,3.877392712,2.9,84
40,15,1.582121986,7.516163864,5.342280258,0.6,22
28,3,1.95500319,7.547994706,7.430022094,0.2,78
38,11,2.784507381,3.379195894,4.962434913,2.33,75
65,40,0.7608386004,4.34343,6.760988067,2.2,71
35,11,0.856331101,8.551835082,9.519620755,0.5,24
29,5,1.145022506,5.167672273,3.81576615,4.33,112
61,35,0.9575616276,9.401743865,11.29867682,2.8,53
46,21,1.551848238,7.259035224,8.334136018,0.5,41
50,23,0.8162798327,4.917403427,4.856549572,0.5,25
60,33,0.7454191686,7.435957184,7.855276569,2.5,42
54,27,1.393627902,8.063437817,6.21475291,1,51
43,18,2.326602932,5.183458899,7.200165401,0.3,19
38,14,0.9597543433,7.986825222,5.684061502,0,90
46,22,0.7614514439,3.331237397,3.904844982,1.4,89
64,39,3.127926753,4.568922569,5.817827884,0.5,22
24,0,1.237503723,1.568838905,2.468930572,1.5,119
39,13,2.094275625,9.496971536,8.85389657,3.6,93
34,8,1.659614143,6.283710739,7.099036399,0.3,18
65,40,0.8249024869,3.5761955,4.693533307,1.1,32
38,14,5.025671165,2.553999302,-0.2873213895,2.6,182
62,36,1.07395916,2.288355088,3.970520407,0.2,19
59,35,0.7066464431,6.570161119,4.725735053,3.4,85
49,25,1.737600425,4.423690293,5.699773403,1.4,90
57,32,1.248344213,3.578362196,5.069718709,3.7,59
64,38,1.859283025,6.973446601,5.96342475,2,84
47,22,1.505155737,3.368962145,3.491425291,3.9,95
30,6,0.9683611815,1.65048415,2.273788844,0.9,13
42,18,1.303390255,3.025731142,3.163718028,0.8,88
53,28,0.7925394179,6.191603865,5.982852811,0.6,34
50,24,1.493202056,5.484627013,5.146057318,0.6,11
62,38,3.535657615,5.177687633,3.626261939,1.7,80
34,10,1.256716965,4.220695419,5.062972826,1.33,41
47,21,0.7624682745,6.538456689,7.905531791,0.8,90
62,37,2.726499777,2.880905735,3.426284609,3,93
61,35,0.7177404375,4.013843601,4.658927934,1.9,81
59,34,1.226863544,8.933461721,8.804767038,2.8,60
47,21,1.332043839,4.040325236,3.876460779,0.6,39
65,39,1.790244119,3.887399565,4.264792655,0.7,22
56,32,1.883051111,4.57019141,2.756286922,0.8,32
56,32,1.609532126,7.497831068,7.040528352,1.2,28
31,7,0.7248976306,6.514869085,6.168379815,1,35
61,31,0.9527714313,-0.0441904791,2.624671825,7.5,154
42,18,1.222093232,4.945115485,5.145020719,7.6,189
44,19,0.7041384109,4.101821361,3.200816293,1.9,40
47,21,1.357347858,5.815900876,5.130589942,1.7,88
30,6,3.085472,10.71960278,10.8056464,0.6,124
62,38,1.017322141,4.162855052,5.666566187,0.3,23
56,32,1.0589896,8.494659754,8.225492099,0.7,23
25,-1,1.438824576,6.215285074,7.822691699,2,139
53,28,2.040984499,5.832222663,4.695068957,2.7,173
26,0,1.487335144,8.587555938,6.961391452,1.3,42
59,35,3.551204575,6.876037875,5.975996465,2.9,161
62,36,1.154119693,7.613588946,8.57845134,0.7,28
58,32,1.816206286,6.587511968,4.177395554,5.2,191
40,14,1.273603652,4.42943765,5.391791509,0.3,42
35,5,2.476977037,7.535657117,8.316146185,4,81
51,25,4.225909998,9.98681334,6.995145285,0.7,175
41,15,2.339903778,6.891793525,5.755283323,0.1,82
51,27,3.352115642,6.295025991,6.410594258,1.8,53
27,1,1.918511901,11.23169515,9.586959715,5.5,142
46,21,0.9937223293,4.232826793,3.605799345,1.9,42
46,20,0.8892277356,7.22859142,6.168586906,2.9,64
31,5,3.079609232,8.299520473,5.808133378,1.3,90
58,32,3.423247789,6.966086682,6.54543863,0.8,44
42,18,1.97621432,3.813219341,4.177529561,0.3,29
59,35,1.081219682,7.714796685,6.225637395,1.6,93
54,24,1.904450475,7.670082572,7.158749853,1.4,69
35,11,2.223775894,5.041141088,6.501980487,1.7,82
34,9,0.7526877784,7.735714758,5.345034829,6.5,180
46,21,1.720663393,6.578047931,6.002553484,0.7,13
52,28,1.349542027,6.943386993,6.595254977,0,72
55,30,1.305614294,7.759189417,8.699350048,1.7,54
34,9,2.63697162,8.803084503,6.990702156,4.6,104
57,32,4.609441999,4.262527777,5.400702505,1.9,44
45,19,1.726356326,5.03965933,5.490608332,0.2,40
29,3,1.189756527,6.731756417,7.632536393,4.5,190
49,23,0.8240976711,6.01573405,5.407533505,2.6,64
36,11,2.705756349,4.277468925,6.12379238,0.3,9
57,31,1.728108819,3.80885101,2.792491765,0.7,38
25,0,1.025354418,6.269361792,4.490338926,2.6,72
43,17,0.7277734159,8.915916499,8.543549625,5.2,82
27,2,2.335272306,7.372998867,7.294396105,1.6,48
54,28,0.947893201,8.113020503,7.940688222,2.6,82
53,26,0.7546728958,4.159555867,6.907590558,1,14
55,29,5.80471976,9.921660344,11.91157333,2.9,162
43,19,1.492993474,4.085301931,5.470363388,1.7,54
35,11,0.9061649023,6.232055166,4.848831344,0,90
59,34,1.28964587,5.129492456,6.790026077,1.7,64
42,18,1.948309145,3.500278,5.033439909,2.1,65
51,25,1.114016045,8.815902882,8.250090623,6.3,113
57,32,0.9857497574,3.840077736,2.624633042,2.1,38
39,15,1.302696356,8.357050599,7.878940144,1.5,65
53,27,1.064633097,9.35559589,9.741845137,1.5,39
31,6,1.479632733,7.627094385,6.599844047,6.7,174
33,3,0.8416748264,8.521157859,8.162957357,1.75,59
38,14,1.113857121,8.086861956,6.790772598,1.7,43
47,21,2.93728711,8.516778964,9.323951017,0.1,24
63,39,1.636001921,5.127429993,7.220940483,0,50
44,19,1.175192197,4.979967646,3.636351276,3.7,68
61,37,3.660691868,3.715242361,4.283251516,2,61
52,28,1.856538461,3.782334467,4.825195443,0.5,21
59,34,1.087400302,3.201076033,3.736055633,0.5,21
56,32,0.7815735416,9.010197318,8.746127182,1.3,31
58,33,2.672185985,9.266826613,11.38200956,0.7,70
30,6,1.269618131,4.318451559,3.191221825,1,25
42,17,2.865525059,4.873299053,7.395150549,1,78
51,27,1.06613178,6.021638227,4.571089969,0.2,19
60,35,1.962896795,6.180613525,5.458381389,0.3,23
30,4,1.468617042,6.357090963,7.407057595,0.8,40
49,23,1.879623553,9.569593884,10.12135973,0.3,22
26,0,5.084108891,3.127148223,5.080945458,1.8,71
36,12,1.021549741,4.74816221,2.742307186,3.6,58
65,40,0.9277223518,8.938355662,7.835306974,2.2,75
27,0,0.8446590947,3.057465812,4.194490871,2,40
60,35,4.087364275,8.313903975,6.378459928,1.5,155
32,6,0.745571273,3.756149146,2.728207511,2.2,83
46,20,1.462838375,6.627741611,4.758326497,1.1,99
60,36,0.7443518899,4.99160539,4.412232054,0,59
28,2,1.623343748,3.193468372,5.327286243,2.4,53
50,26,1.424022222,7.635495499,4.603239727,0.2,11
52,28,1.124848292,6.235920848,5.232557269,4.2,179
29,-1,1.054904678,4.980573812,4.739238541,1.75,71
30,4,0.7698905666,9.607876442,6.615535401,2.1,85
42,18,1.246615744,3.768065368,5.395440764,2.1,49
32,6,0.8487810326,8.159726895,5.300523685,1.3,122
40,15,1.174486634,6.632478016,7.424656186,3.3,171
49,24,1.098825261,8.218348388,7.394337572,2.2,138
53,23,1.057982301,6.658094066,6.965019599,0.4,8
42,17,0.8783333155,-0.01420907539,1.589683528,0.4,59
38,14,1.696863778,2.46180854,3.87585726,2.8,49
60,34,0.8518530785,3.589944432,3.691366969,2,92
27,3,0.8552083042,9.953752228,7.651948866,0,75
61,35,0.7137884983,3.262888827,2.190739723,2.8,60
27,2,1.26165566,4.765162688,2.162925302,1.7,41
45,21,2.418901441,6.254949388,5.583070689,0.6,40
41,16,1.027411749,8.551537819,7.089073384,0.4,81
44,20,1.57536444,2.770644472,4.055723527,0.8,52
38,14,1.280816823,6.219728762,4.162352499,1,25
39,15,0.7269611904,5.728779001,6.866087467,3.4,139
48,22,1.650132927,8.318270086,8.99299951,1.2,54
47,22,2.949954912,6.586080494,7.530892186,2.9,81
64,39,2.007508478,6.489071113,4.33928104,2.2,73
27,0,1.00943979,7.832969085,9.113816698,1,30
66,41,1.116679088,5.497903448,5.615112455,2.4,59
43,17,1.843137282,9.720974447,9.143824354,1.5,21
34,9,2.687971555,3.756857525,2.37868966,0.7,65
28,2,1.707471055,5.279341672,6.160657322,1.1,41
52,28,2.827640686,3.604046127,7.066780245,0.1,52
45,20,0.9987488506,4.966179559,5.039672281,1.1,84
24,-2,1.593530589,6.188502987,7.109680955,7.2,135
39,14,0.7980226499,10.13830675,7.576944179,0.2,18
40,16,0.7765554487,6.41998174,8.059417444,0.7,34
30,5,2.907018367,8.353988602,8.369937106,1.8,85
49,23,1.344501763,6.746485949,5.418955391,1.4,23
53,27,0.8623746307,2.786332915,2.948505177,2.8,65
56,30,1.221311165,2.824815575,2.854912092,2.9,195
50,24,0.8562200981,-1.653406521,0.5294809809,2.6,40
53,29,2.276607767,10.92850273,10.08295908,0.2,141
60,34,3.487253025,1.437337672,1.60827703,0.7,95
58,33,2.319717033,6.903699211,7.302603917,1.3,23
43,19,0.9950597959,4.218494934,4.128908282,1.8,82
46,21,2.014218931,6.559631324,4.702055153,1.9,53
29,3,0.893757327,1.828418199,3.036877565,0.4,10
56,30,1.663114439,4.504940727,3.764032098,1.9,75
48,23,0.8587403179,4.968362339,5.58820782,0.4,23
61,36,0.7251689724,5.104790238,4.04101246,2.6,133
41,17,1.390286599,5.097865897,4.543946905,3.4,129
35,11,1.391605622,5.417340198,4.988968025,0.1,85
48,23,0.83185201,5.848652424,5.928511019,2.8,168
43,19,1.312245688,11.42019586,11.2872365,2,83
37,12,1.399520447,4.706245131,5.51728389,1.1,52
47,22,2.07786158,8.647284494,6.474329661,0.6,114
29,3,1.732132492,8.713459104,7.434919808,2.9,81
63,38,0.902250473,4.975104386,5.949665775,1.5,32
43,19,1.410660466,7.115640777,7.174940383,2.1,63
57,32,1.379741062,7.022104882,5.91124554,1.6,70
55,31,2.633149515,4.291813559,4.604597754,0.3,20
47,23,1.335362817,2.077571827,4.740790741,3.3,138
58,34,1.11459437,5.374358098,6.768017488,1.6,63
53,28,3.327159075,6.087034401,7.381082895,1.3,85
59,35,1.13901218,7.009305075,8.253795602,6.5,180
46,22,1.433016249,5.033924766,7.630846575,2,80
41,15,2.029294251,5.231685268,6.886870465,0.7,53
46,20,1.326132844,2.39518297,2.156383216,1.7,72
44,18,2.923354403,5.786941844,6.346918436,5.9,123
44,18,1.800546333,7.886375367,7.445323175,0.8,91
50,26,2.045035255,7.26351533,4.526904912,6.8,148
51,25,1.16161617,5.637114346,5.587490473,1.3,163
55,30,0.7987497266,8.007695932,9.953148357,0.1,28
37,12,1.353512884,4.201213885,6.216922752,8.6,193
34,10,1.263139493,5.063322938,7.030083149,0.9,22
59,34,1.52373595,6.205650446,6.14472918,0.7,74
45,20,0.8757965656,3.492343743,3.876969048,1.9,70
30,4,1.751076499,-0.001432248719,4.686183367,0.1,11
32,8,1.228715776,8.698845,9.230753342,2.6,61
61,37,7.323026413,5.020014458,4.799427428,0.8,41
54,28,1.076640558,4.502559266,3.571691086,1.9,108
35,10,1.056460762,7.240417064,7.685867982,1.1,23
63,38,2.578183122,5.199648907,3.700189277,3.8,135
66,40,1.297004853,4.488305477,4.8396912,0.7,30
48,24,1.300833486,5.518559771,4.38421524,3.5,144
60,34,2.360089307,4.722391509,5.371036021,0.4,139
41,17,1.051849435,4.988982459,4.131096698,2.7,143
31,7,1.394456196,6.883864912,4.90557367,1.2,44
58,31,1.214838819,5.707306137,6.48255815,2.5,49
67,42,1.883748953,8.737073063,6.486426211,0.1,75
35,9,1.646306895,5.059958851,6.542771592,0.3,43
40,14,1.109301626,6.346933016,8.905985288,0.5,59
42,17,1.420844709,6.211365812,6.052007676,4.9,154
44,18,2.202443192,3.674974458,5.524230082,0.7,75
47,23,1.119822871,5.303274314,4.237222834,2.6,75
59,35,2.497690194,5.368199214,4.40865404,1.6,88
29,3,1.947789673,6.419524644,10.44079994,3.4,91
36,6,1.112022025,9.28670157,8.924022668,0.67,11
47,22,4.949233497,5.711157036,6.858003724,0.4,22
55,29,1.519153705,2.845638036,5.646331231,0.8,49
41,17,2.177120668,5.43006182,5.477921834,3.5,140
51,25,1.400814103,6.519893711,6.840367254,2.4,99
26,2,1.69506701,5.507345217,3.41032121,2.5,82
33,9,3.187665133,4.510200117,6.612652805,1,10
30,5,8.988921175,7.191953295,5.317589332,2.2,109
30,4,0.9699005141,9.141776132,9.340869872,1.3,45
45,19,0.8782444688,5.571939774,7.230365598,1.7,93
40,16,1.663793404,5.708017943,4.487625122,3.9,89
42,15,0.736732978,6.569156234,4.944013695,1,39
50,26,1.759642096,3.802532798,3.10640324,0.2,21
62,37,6.088515302,9.422110108,6.547682574,0.2,31
63,37,1.616236732,6.300544826,6.254826139,0.5,31
43,19,0.895277139,6.646007518,8.17709943,2.2,52
49,25,1.412563255,8.35656264,8.810672683,0.9,13
51,25,1.488573646,2.599083772,6.449479311,0.4,21
61,36,2.058496887,5.21562136,5.063697503,1.7,50
43,19,1.27635277,6.102285318,6.823798835,0.2,81
43,19,1.267042308,3.59240469,2.524557635,1.9,74
61,36,4.379714323,6.983798684,8.095347194,0.5,89
35,9,0.7376568633,5.564042562,4.789168004,0.9,82
59,33,2.264379795,4.780567158,5.605708886,1.9,88
40,16,0.9846872173,8.13749681,8.708656656,2.1,61
61,36,2.328708974,4.788332222,4.578830109,3.9,139
48,23,0.7392091034,5.876894372,7.462670537,1.3,29
37,11,1.797697022,8.310024924,8.557459451,2.1,51
56,32,0.7237678145,6.891153275,6.375644068,1.8,58
35,9,1.645839767,2.33582198,3.06469696,1.4,21
35,8,0.9335398269,9.541279905,8.888095712,1.67,43
40,16,1.255592846,7.089186754,5.861949428,1.8,104
50,23,2.801698388,8.140957516,8.710993332,0.5,9
49,25,0.7908104472,5.978123781,5.741770808,1.9,39
46,22,1.705870474,9.740560775,8.069607095,2.7,89
64,40,2.273581071,8.499650048,6.651287233,0.3,21
60,35,1.239059925,7.575280693,7.440137147,3.1,173
45,21,1.711742209,4.641989395,6.671773628,0.3,29
52,27,1.335521898,6.257436014,6.220175667,0.2,43
58,34,0.870667265,4.379776174,5.593995675,0.4,30
54,30,3.296059661,10.6157773,9.743597577,0.1,39
48,22,0.9320122276,4.503805209,2.412965918,0.4,83
51,25,0.8183173199,11.53547352,9.258544469,0.7,58
53,26,3.262640683,8.562822294,6.885087239,0.5,8
57,27,1.241781942,5.132881037,5.177142263,1,39
43,18,1.038033371,9.428437107,7.922849939,8.8,204
37,13,2.460346829,3.534367601,4.755016607,1.8,45
32,7,2.479191434,6.776766027,7.361098422,3.8,111
34,10,0.9348268663,8.132548604,7.372754271,2,83
54,24,2.774541512,3.233459537,1.45419366,3,83
62,36,1.438986756,7.563351723,8.323523556,2.8,115
56,32,0.8869419459,6.959935893,5.6758788,1.8,60
39,15,1.533342728,10.61366127,10.78468272,1.8,53
32,7,2.1605403,2.57125084,3.873598808,3.3,134
50,24,2.964237767,8.754793829,10.3056379,0.8,91
27,1,1.464217741,8.724225867,8.24129775,0.2,91
37,12,2.562527933,5.699119887,7.760781576,3.9,128
60,34,0.8751481578,5.508587613,6.754395116,4.4,78
43,19,0.8871454012,2.869952074,3.457124446,7.6,161
62,36,0.9079995272,4.906889859,5.935501166,2.2,60
39,14,1.142769443,3.720045855,4.024439255,4.1,161
34,9,1.268136834,4.516213814,5.461309618,2,40
46,21,2.45109639,5.709587714,3.798241238,0.2,68
46,22,0.8168711854,5.865905729,4.299647838,0.7,74
51,26,3.883392631,4.365015926,4.873881899,2,55
44,20,1.278657011,6.384308966,6.126698271,3.5,145
60,35,2.569561419,9.201425337,8.751215591,1.5,24
65,39,1.007198351,7.636071954,7.857638613,0.8,10
58,33,1.650739906,7.021719145,8.593194805,3.9,138
37,12,0.8143523697,3.524806357,2.953851771,2.1,63
52,28,2.121394867,4.806871219,6.045226105,0.1,54
42,16,1.234204192,5.05505031,5.730882533,0.9,62
54,29,0.7769497102,6.822194742,7.478711395,0.1,81
54,28,1.458392777,2.450727317,3.306124419,3,61
51,27,0.8704577615,8.972337296,7.80566094,1.6,68
59,35,3.534642109,9.007017832,10.37490039,2.8,78
41,17,1.339590524,7.689894554,6.832502401,7.6,165
43,17,3.629212296,3.245511308,1.814344837,2.2,48
52,26,1.824848357,7.763350416,7.286803987,7.2,155
52,26,2.557222325,5.532671936,6.209605247,3.7,158
57,31,1.009113106,7.33126409,7.903941042,1.4,52
53,28,2.039205799,8.219560935,7.485595414,0.8,18
58,33,4.4719691,4.626911421,4.793454591,1.7,42
59,33,0.9894671792,4.349173049,5.322356779,0.2,18
57,31,1.950241707,5.390929608,7.966317946,0.3,40
